member_id,age,country,job_title,days_since_signup,login_frequency_30d,resources_downloaded,webinars_attended,forum_posts,profile_completion_pct,events_registered,events_attended,newsletter_opens,avg_session_duration_min,support_tickets_raised,emails_to_support,referral_count,converted
IAASSE_00263,43,USA,Student,618,11,2,3,6,21.367984183661708,2,1,8,22.040304552802613,1,0,1,0
IAASSE_00264,19,UK,Software Engineer,220,8,5,4,2,99.43674528247509,0,0,10,13.849854229413856,0,0,0,0
IAASSE_00265,18,USA,Researcher,653,8,5,2,5,32.89769543097128,6,2,4,40.54722837131284,1,1,1,0
IAASSE_00266,29,Brazil,Freelancer,606,5,9,2,7,68.67554350978264,1,0,8,11.08550144786523,2,0,0,0
IAASSE_00268,54,Brazil,Software Engineer,338,11,6,1,2,49.23072968907479,3,2,10,8.19921652552315,1,0,0,1
IAASSE_00269,49,UK,Software Engineer,654,8,5,5,3,94.5462976572091,4,3,5,10.10007660959391,0,0,0,1
IAASSE_00270,26,Australia,Professor,188,6,3,3,4,87.84522734127611,1,1,5,26.726214231968054,1,0,0,0
IAASSE_00271,58,Germany,Consultant,271,7,3,3,4,75.49401241585983,1,1,4,22.242986223515622,1,1,0,0
IAASSE_00272,52,UK,Data Analyst,700,7,7,1,4,25.69977422815151,6,4,4,5.339701653656021,1,3,1,0
IAASSE_00273,36,India,Data Analyst,539,7,6,1,6,66.2230957885728,0,0,5,8.67901234613965,0,0,1,0
IAASSE_00274,33,Brazil,Data Analyst,438,5,6,3,5,71.21215327204747,3,0,6,26.829992113226773,0,1,0,1
IAASSE_00275,20,Nigeria,Software Engineer,202,8,4,2,3,85.304927012477,5,4,2,8.882797245753096,0,0,0,0
IAASSE_00276,37,India,Manager,515,9,4,3,4,84.58657816395835,2,1,12,43.79929352479216,0,0,0,1
IAASSE_00277,41,UK,Software Engineer,453,6,8,2,4,63.9964198167852,3,2,7,5.316956739281579,2,1,0,0
IAASSE_00278,50,UK,Student,534,7,5,0,2,92.62540651588415,5,4,7,20.29438087465147,0,0,0,0
IAASSE_00279,41,Brazil,Manager,208,7,6,1,1,82.78619997931308,3,3,8,32.812936458793025,2,0,0,0
IAASSE_00280,28,USA,Manager,611,12,7,1,3,44.273339726002874,2,2,8,7.537961349284895,1,0,0,1
IAASSE_00281,25,Germany,Data Analyst,139,7,2,1,5,46.50358685392329,0,0,7,20.143382100094875,2,0,2,0
IAASSE_00282,53,Germany,Researcher,145,7,1,3,5,60.179812126066004,2,1,4,20.099875699106956,3,0,1,0
IAASSE_00283,55,Germany,Software Engineer,675,8,1,2,1,73.15479701000484,2,1,6,21.135157359019537,1,0,1,0
IAASSE_00284,57,Brazil,Consultant,499,11,7,4,1,71.2623385982715,4,2,2,43.20693474728219,0,0,0,1
IAASSE_00287,42,USA,Researcher,218,11,9,1,2,64.28572133365994,5,4,5,11.993567138589633,2,0,1,1
IAASSE_00289,42,UK,Software Engineer,258,11,3,3,0,23.76404368197506,2,0,6,26.586585084226794,1,0,0,0
IAASSE_00290,46,UK,Data Analyst,452,10,8,1,5,20.105912380057582,6,3,8,28.894153619798814,1,1,0,0
IAASSE_00292,63,Brazil,Data Analyst,342,5,7,1,3,70.02223583186998,3,2,4,1.8428263971661925,0,2,1,0
IAASSE_00294,19,UK,Consultant,567,8,6,2,2,82.10650668903415,2,1,9,13.892237601086785,2,0,0,0
IAASSE_00296,33,USA,Software Engineer,478,5,4,1,4,62.660324311428596,1,0,5,10.996681816205056,3,2,0,0
IAASSE_00298,53,USA,Data Analyst,566,7,5,4,4,67.03406141026765,2,2,5,14.50788610694492,1,3,0,0
IAASSE_00299,50,Australia,Data Analyst,614,12,4,2,3,98.64453203149179,1,0,6,59.83874366960493,0,0,0,0
IAASSE_00300,21,USA,Student,171,9,5,0,4,82.26818825165493,7,4,6,31.995871589417312,1,0,1,0
IAASSE_00301,50,Brazil,Manager,464,3,2,2,4,63.11291893168912,2,2,4,1.8104363662138458,1,0,0,0
IAASSE_00302,31,Canada,Data Analyst,182,8,5,1,1,60.073952549727736,5,4,11,13.201766798242584,1,2,0,0
IAASSE_00303,38,Canada,Software Engineer,591,11,4,2,4,47.72364306038682,5,3,7,9.992705697019554,2,0,1,0
IAASSE_00305,25,Canada,Freelancer,675,8,4,3,5,48.44929938166425,0,0,5,9.4999070817129,1,1,0,0
IAASSE_00306,24,Germany,Software Engineer,285,12,7,0,3,61.093137547775974,2,1,5,52.685671539144735,0,1,0,0
IAASSE_00307,20,India,Student,289,8,5,2,3,75.38310739554706,4,3,6,23.62063792557465,0,2,1,0
IAASSE_00308,34,India,Student,485,13,9,2,3,72.44650408127963,2,2,6,25.410528596261695,0,0,1,0
IAASSE_00309,50,Australia,Software Engineer,525,9,8,3,3,99.17125189579485,3,2,5,49.173903542419986,0,1,0,0
IAASSE_00310,29,Nigeria,Software Engineer,311,3,3,2,6,49.20781068013511,4,1,3,23.278984948264934,1,0,1,0
IAASSE_00311,39,India,Software Engineer,700,5,5,1,5,41.89073659068939,1,0,8,43.459517394484884,0,0,0,0
IAASSE_00312,39,India,Software Engineer,115,4,6,1,2,94.95637136008904,4,2,5,8.3093458560084,0,1,0,0
IAASSE_00313,63,USA,Student,330,10,6,1,1,66.59976899691208,2,2,2,26.472589181276796,1,2,0,0
IAASSE_00314,47,USA,Software Engineer,212,7,7,3,2,75.96692306829998,3,1,4,14.359422169660231,2,0,2,1
IAASSE_00315,55,USA,Software Engineer,240,11,10,2,4,88.73721904450642,4,3,9,15.415128098612765,4,0,0,0
IAASSE_00316,55,Germany,Student,464,12,4,1,0,98.77198192471343,2,2,8,3.11257543844331,1,0,0,0
IAASSE_00317,62,Canada,Student,193,8,3,1,5,53.18294019152766,3,2,8,18.734883137617004,0,1,1,0
IAASSE_00318,25,Canada,Student,488,7,5,3,1,49.314430573493176,3,2,6,2.089997534516489,2,0,0,0
IAASSE_00319,44,Nigeria,Student,413,6,5,3,3,86.70930388168772,2,2,9,3.0206703133843,2,0,0,1
IAASSE_00320,44,Nigeria,Researcher,515,8,8,0,5,60.39190415070376,4,2,6,22.08549618510692,1,1,0,0
IAASSE_00321,51,Nigeria,Student,526,7,1,1,1,67.49425756577187,5,4,4,11.33473129622958,3,1,0,0
IAASSE_00323,47,Germany,Student,404,10,5,2,3,77.67293108210795,4,3,8,46.1072328484725,2,0,1,0
IAASSE_00324,50,UK,Freelancer,205,11,7,0,2,68.06838685818502,1,1,6,2.040680065594595,0,1,0,0
IAASSE_00325,45,USA,Consultant,397,6,5,1,1,61.21896613804313,0,0,6,30.138160294214895,1,0,0,0
IAASSE_00326,64,USA,Data Analyst,655,6,3,1,3,34.355585183957956,1,1,7,7.649673694137795,1,0,0,0
IAASSE_00327,50,UK,Data Analyst,504,8,5,3,9,62.42770200697091,2,1,7,23.647651351436046,1,0,0,0
IAASSE_00328,22,Canada,Data Analyst,178,3,4,3,3,88.47751577898495,2,2,7,80.81055781335154,0,0,0,0
IAASSE_00329,36,India,Software Engineer,92,11,2,3,4,57.83296803020066,1,1,5,31.99112097982661,3,0,0,1
IAASSE_00330,21,USA,Student,564,9,2,2,7,32.845807927269874,5,1,9,27.22676438042669,1,0,1,0
IAASSE_00331,52,India,Researcher,192,6,6,2,6,65.4172580573033,4,2,3,9.77579859689474,1,1,0,0
IAASSE_00332,34,Australia,Software Engineer,162,6,5,0,1,74.30164429718269,3,2,3,30.11755694411027,0,1,1,0
IAASSE_00333,61,UK,Consultant,499,10,5,2,5,60.29289329835702,0,0,5,15.621029059980254,2,1,0,0
IAASSE_00334,45,Canada,Student,527,4,8,2,1,58.96508016090212,4,1,5,31.442930916130784,2,0,0,0
IAASSE_00335,47,UK,Manager,633,10,6,3,5,81.64390306448745,3,2,7,25.1730851077303,4,0,1,0
IAASSE_00336,46,Australia,Manager,672,4,3,3,3,33.578413421855366,5,3,10,14.207064369174006,0,2,1,0
IAASSE_00337,63,Canada,Student,136,9,6,3,5,92.19940234088546,5,4,9,47.00299921766253,2,0,1,1
IAASSE_00339,52,USA,Student,390,4,3,1,1,86.76232306445334,3,3,2,11.471207445500687,2,0,0,0
IAASSE_00340,58,Australia,Data Analyst,665,5,8,1,2,61.77991581367457,5,4,7,12.85106652112838,0,0,0,0
IAASSE_00341,54,Nigeria,Data Analyst,301,10,7,1,2,26.040182683749574,2,2,8,31.74291597720362,4,1,0,0
IAASSE_00342,41,UK,Software Engineer,275,9,4,1,2,47.264990208886516,5,2,8,3.0578735263767918,4,0,0,0
IAASSE_00343,46,India,Software Engineer,651,6,9,2,6,67.12267904660575,5,2,11,29.024178368226043,1,0,0,0
IAASSE_00344,63,Germany,Professor,568,10,7,1,3,24.005037830472432,2,1,6,29.036934684440507,2,1,0,0
IAASSE_00345,48,Brazil,Student,541,5,4,2,2,99.02804709783358,2,1,9,18.32554458885684,1,0,0,0
IAASSE_00346,52,India,Freelancer,384,9,5,1,3,99.67652280119233,3,1,8,7.386230460531761,2,2,0,0
IAASSE_00347,50,Australia,Data Analyst,382,10,1,1,3,89.41649684245027,7,4,4,25.830467827727475,1,3,0,0
IAASSE_00348,38,Germany,Manager,94,5,4,5,1,91.43289384578026,5,4,5,26.386112650399212,0,0,1,1
IAASSE_00349,49,Nigeria,Data Analyst,630,8,9,0,3,88.43841243287633,3,2,9,22.70659795296695,2,0,0,0
IAASSE_00350,40,UK,Student,117,9,5,1,1,28.506886632063843,4,2,5,22.77879055174918,0,0,0,0
IAASSE_00351,50,UK,Consultant,590,9,5,3,3,60.643808305208545,2,2,6,20.66289854235138,0,0,0,0
IAASSE_00352,20,USA,Data Analyst,160,3,4,0,2,91.57695032357138,2,1,6,12.653021549450077,1,0,0,0
IAASSE_00353,35,India,Researcher,469,8,8,0,4,29.755974203425424,0,0,5,5.270847189844668,0,0,0,0
IAASSE_00354,42,India,Software Engineer,575,6,5,4,3,91.64198035697267,2,1,7,14.160805524686014,3,2,0,1
IAASSE_00355,59,USA,Software Engineer,162,16,3,2,6,79.9016719153379,3,1,9,31.371465993005394,2,0,0,1
IAASSE_00356,48,Australia,Software Engineer,631,7,5,1,5,8.050388559299746,3,3,6,4.15036438545526,1,1,0,0
IAASSE_00357,20,Canada,Manager,324,6,3,0,3,76.16373368419212,3,3,5,25.257946399712456,3,0,0,0
IAASSE_00358,57,USA,Student,565,9,2,0,4,94.56523918766182,3,3,7,13.693538727164508,3,1,0,0
IAASSE_00359,63,Brazil,Researcher,244,6,9,1,2,80.92547412452402,3,2,5,16.583710823872835,0,0,0,0
IAASSE_00360,41,USA,Consultant,340,6,1,1,3,12.134304592275122,3,1,6,11.771825269080676,2,0,0,1
IAASSE_00361,49,USA,Student,112,14,8,4,0,68.73317195775266,2,0,7,6.223507582972598,2,1,0,0
IAASSE_00362,64,Australia,Student,488,9,2,2,2,69.69628226690239,4,3,8,5.042831656065023,1,1,0,0
IAASSE_00363,39,India,Researcher,705,19,3,2,4,77.98517865973736,2,1,4,14.212508310569724,1,0,1,0
IAASSE_00364,40,USA,Software Engineer,677,9,5,2,3,93.35873825383902,5,3,4,26.612567252402222,1,1,0,1
IAASSE_00365,19,Germany,Software Engineer,716,13,8,1,4,71.40102106283238,5,4,6,44.26223029006054,2,1,0,0
IAASSE_00366,44,Australia,Student,388,7,5,0,3,62.049901618492456,3,2,6,7.363807302709753,0,1,0,0
IAASSE_00367,59,USA,Software Engineer,695,10,2,0,3,20.896772702950187,4,2,5,8.331489664764884,1,0,0,0
IAASSE_00368,19,USA,Student,267,7,8,1,2,25.615843991556964,5,5,8,8.307912655505705,1,0,0,0
IAASSE_00369,43,Australia,Software Engineer,299,14,9,5,2,20.47041416962103,3,1,6,25.645718956038106,1,1,0,1
IAASSE_00370,34,UK,Manager,341,8,6,2,2,60.53687434340303,3,2,8,18.78037034126984,1,0,0,0
IAASSE_00371,57,Brazil,Data Analyst,661,2,10,1,4,51.79686598998137,2,2,5,11.770900069118994,1,1,0,0
IAASSE_00372,50,India,Software Engineer,715,10,8,1,5,37.26306244800416,2,1,10,8.100696433226078,1,0,0,0
IAASSE_00373,26,Brazil,Freelancer,482,10,10,3,1,74.6660098823631,3,2,9,85.4759117299364,1,0,0,1
IAASSE_00374,60,UK,Researcher,231,3,8,6,4,77.56473446275803,1,1,6,31.268925295095865,2,1,0,0
IAASSE_00375,56,Brazil,Consultant,561,12,5,1,1,65.31291913299283,5,2,7,22.79538224650092,0,0,0,0
IAASSE_00376,46,Canada,Software Engineer,460,10,3,2,4,84.21103307039544,2,1,5,26.10988233665183,0,0,0,0
IAASSE_00377,59,UK,Manager,669,7,5,2,2,74.18129557112192,0,0,11,6.68279591063892,0,2,0,0
IAASSE_00378,43,USA,Student,302,11,7,2,8,98.90915124782398,4,1,7,16.235353516400938,1,0,0,0
IAASSE_00379,52,USA,Student,581,6,8,2,3,99.2733173474024,2,2,5,17.873850227895993,1,2,1,1
IAASSE_00380,42,Germany,Data Analyst,648,13,3,2,1,86.07082893726304,1,0,7,5.80882527593558,0,0,0,0
IAASSE_00381,41,Canada,Software Engineer,469,10,4,1,1,48.686489502447934,1,0,6,30.429984089818838,1,0,0,0
IAASSE_00382,30,USA,Consultant,220,9,4,1,4,31.298324905439785,3,0,5,7.511799359656209,1,0,1,0
IAASSE_00383,24,Australia,Data Analyst,591,9,6,3,3,70.57199445278064,2,1,6,40.20915712149515,1,0,0,0
IAASSE_00384,53,UK,Researcher,622,3,0,1,7,89.6217429100514,4,2,4,41.7394848431684,3,0,0,0
IAASSE_00385,62,Australia,Researcher,164,7,2,0,3,56.99477958833469,2,1,6,54.30137253431714,0,0,0,0
IAASSE_00386,37,UK,Software Engineer,278,10,5,1,3,95.31882908050959,4,3,7,36.93846781693514,0,0,0,1
IAASSE_00387,18,India,Data Analyst,244,4,2,3,6,70.3341662024373,3,3,2,2.139490618097113,1,0,0,0
IAASSE_00388,25,India,Software Engineer,309,8,4,0,0,64.18915986791033,4,2,4,5.100633240195355,1,0,0,0
IAASSE_00389,63,Canada,Data Analyst,676,3,7,1,3,81.16680608664467,3,2,6,33.4851349390667,0,0,1,0
IAASSE_00390,33,UK,Student,627,9,4,2,7,92.56144775381033,4,3,8,7.165694514859771,2,0,1,0
IAASSE_00391,31,UK,Freelancer,527,8,5,1,3,58.64270325040616,0,0,8,8.396504340539074,0,0,2,1
IAASSE_00392,29,India,Student,327,8,6,2,1,78.38145494871947,2,1,5,20.428341533255367,1,0,0,0
IAASSE_00394,32,USA,Consultant,364,10,5,2,1,99.1125006105306,2,2,6,15.986300766361467,4,0,0,1
IAASSE_00395,45,USA,Data Analyst,710,10,5,0,4,95.53745151694784,2,1,5,57.143224805927055,1,0,0,1
IAASSE_00396,51,Canada,Researcher,654,6,3,3,1,8.004980582590656,2,1,4,30.812515085795766,0,2,1,0
IAASSE_00397,19,Canada,Data Analyst,257,14,7,1,3,76.9530891865529,2,0,7,37.381346509516675,4,0,0,0
IAASSE_00398,49,India,Software Engineer,442,10,6,3,2,86.83200751388634,2,1,5,9.696149424961986,0,1,0,0
IAASSE_00399,40,USA,Data Analyst,152,7,3,2,2,75.67993758643992,1,1,6,9.676386460748791,3,0,0,0
IAASSE_00400,39,UK,Data Analyst,358,9,8,4,4,82.50241176680393,3,3,7,4.249085555556322,1,0,0,1
IAASSE_00401,42,India,Software Engineer,576,8,4,5,2,41.02002100997016,0,0,3,39.97386039079785,2,0,0,0
IAASSE_00402,39,India,Manager,695,7,9,0,2,86.5600597235597,2,1,4,6.206678125865205,1,0,1,0
IAASSE_00403,39,UK,Software Engineer,251,12,3,3,1,21.42681033008247,2,0,5,28.77728947935704,0,3,0,1
IAASSE_00404,59,Canada,Professor,566,7,4,0,3,98.88079481314035,5,4,6,14.097622971025219,0,0,0,0
IAASSE_00405,23,UK,Student,307,9,7,2,3,31.809207601648065,1,1,9,20.263075647364992,0,2,0,0
IAASSE_00406,32,Brazil,Software Engineer,444,3,8,1,6,29.478911569466977,2,1,3,18.74053791510255,0,1,0,0
IAASSE_00407,60,USA,Software Engineer,106,11,4,1,1,81.73459982809446,3,2,8,10.448806009352964,1,1,0,0
IAASSE_00408,54,Brazil,Professor,486,8,6,1,1,71.07454547835988,5,1,5,13.684244481928605,1,0,0,0
IAASSE_00409,50,Germany,Student,421,6,5,1,1,27.74224832165264,3,1,8,9.99893894607833,0,0,0,0
IAASSE_00410,25,Australia,Software Engineer,171,9,11,3,2,53.063620080925766,1,1,6,5.843167503600127,1,1,0,1
IAASSE_00411,61,USA,Consultant,644,8,6,4,5,78.63756924328997,4,1,5,21.78653211475828,1,1,0,1
IAASSE_00412,61,Canada,Data Analyst,308,10,4,3,2,52.65760075463183,1,1,4,5.303829879132758,4,1,1,0
IAASSE_00413,22,Canada,Consultant,127,10,8,0,4,87.53799136231262,7,5,4,20.23078485441829,0,0,0,1
IAASSE_00414,56,USA,Student,94,8,6,2,3,84.42097420007607,4,2,7,28.35241229918339,0,0,0,0
IAASSE_00415,21,Germany,Manager,223,9,6,5,4,78.66601813874288,3,2,4,20.7084453712232,1,0,1,0
IAASSE_00416,23,Brazil,Professor,579,7,4,3,5,78.41249166726996,1,0,7,23.059232960835566,1,1,0,0
IAASSE_00417,62,Australia,Researcher,185,5,9,4,2,83.17424452151394,2,2,4,25.30870657987663,1,1,0,1
IAASSE_00418,49,Germany,Software Engineer,708,6,2,2,1,96.0699782738847,8,6,7,10.995264404484097,1,1,0,0
IAASSE_00419,47,USA,Student,169,6,5,1,5,38.06961362503706,4,1,9,19.571524666137854,0,0,1,1
IAASSE_00420,64,Canada,Professor,599,10,8,3,3,74.70189796843243,3,3,6,23.926551377507973,0,0,0,1
IAASSE_00421,52,USA,Software Engineer,176,5,9,1,1,96.59975453146384,2,2,5,2.321242055077927,2,1,0,0
IAASSE_00422,57,Australia,Student,307,14,2,1,6,74.50776794932497,4,3,7,10.348115874589212,0,1,0,0
IAASSE_00423,33,Brazil,Researcher,380,7,8,2,0,23.86326748050015,4,2,8,9.417943564259357,2,1,0,0
IAASSE_00424,30,Germany,Software Engineer,714,5,0,4,4,61.65455419768423,3,2,8,45.6765196438332,0,0,1,0
IAASSE_00425,59,USA,Student,209,8,4,2,2,30.333016425764214,3,2,5,17.09759618696374,1,0,0,0
IAASSE_00427,36,Australia,Student,469,8,4,1,3,73.38351176146243,2,1,7,39.82022837159542,1,0,0,0
IAASSE_00428,34,Canada,Software Engineer,676,5,6,3,0,22.550678975752,1,1,5,7.244278103715839,0,1,0,0
IAASSE_00429,36,India,Researcher,414,10,7,3,1,13.986874131770453,1,0,2,10.441233092948043,3,0,0,0
IAASSE_00430,45,India,Software Engineer,200,6,7,3,1,97.15682979285778,7,3,2,28.79868594795711,1,0,0,0
IAASSE_00431,43,Australia,Manager,433,9,4,1,1,88.78399870732578,4,1,5,18.274717566570253,0,1,0,0
IAASSE_00432,54,UK,Consultant,323,7,4,1,4,71.81556954671498,5,3,5,13.843503252480062,2,0,1,1
IAASSE_00433,43,UK,Researcher,485,3,6,2,2,84.4413530121073,4,3,7,25.564990352180295,0,0,0,0
IAASSE_00434,40,USA,Student,427,6,5,2,3,73.49952070915357,8,5,8,18.144348370875413,0,0,0,0
IAASSE_00435,26,UK,Researcher,275,7,5,1,1,96.06620980013615,5,3,4,2.5412991422915567,1,0,0,1
IAASSE_00436,29,Canada,Software Engineer,487,9,5,1,3,91.81521937279608,2,0,10,23.240599608291184,1,1,1,0
IAASSE_00437,18,Germany,Software Engineer,717,6,3,3,0,72.99080383351777,2,2,6,32.18416571211054,1,0,0,0
IAASSE_00438,18,Germany,Researcher,269,8,6,1,2,93.09406993944351,1,0,6,17.11376299991288,1,0,0,0
IAASSE_00439,64,USA,Data Analyst,432,8,5,5,3,52.03970041753478,5,2,7,28.226398553672865,2,0,1,1
IAASSE_00440,51,UK,Professor,172,7,1,3,1,97.42369514543915,5,4,2,9.501367938453072,1,1,0,0
IAASSE_00441,49,USA,Student,698,10,6,0,0,49.97509256516027,5,2,4,12.06643634284264,2,0,0,0
IAASSE_00442,42,USA,Researcher,434,15,8,1,1,61.25097716004855,2,0,3,23.836443087610686,1,0,1,0
IAASSE_00443,57,India,Student,710,8,4,2,7,27.582479746699036,4,3,6,27.69461192524096,1,0,0,1
IAASSE_00444,62,USA,Professor,403,9,5,0,3,58.2407896432401,2,1,4,33.355448514442365,1,0,0,0
IAASSE_00445,18,Canada,Student,222,5,5,3,3,80.18362440863007,3,2,7,11.998631126021117,0,1,1,0
IAASSE_00446,33,USA,Student,113,2,7,1,2,21.208853466953734,3,1,3,9.583901024091116,2,1,0,0
IAASSE_00447,56,Nigeria,Data Analyst,104,3,6,0,5,36.809192353404164,8,5,7,15.289521372080753,3,0,0,1
IAASSE_00448,22,Australia,Data Analyst,488,5,3,2,3,47.186699319863486,1,1,4,5.652422556673397,2,0,0,0
IAASSE_00449,39,USA,Data Analyst,505,9,5,3,2,7.412926610449961,0,0,4,4.694687966273901,0,0,0,0
IAASSE_00450,46,Canada,Software Engineer,236,7,5,2,3,93.38922633403719,0,0,9,14.294136300583979,1,2,0,0
IAASSE_00451,20,India,Software Engineer,263,5,7,1,4,26.92941820694454,5,2,8,29.716746680239268,0,0,0,0
IAASSE_00453,43,USA,Data Analyst,248,14,8,1,1,32.92141440036491,5,2,6,5.851807382184936,1,1,0,1
IAASSE_00454,33,Nigeria,Manager,560,6,7,1,5,52.09753663924057,1,1,9,11.566225269988905,1,0,0,0
IAASSE_00455,54,Brazil,Researcher,101,9,5,2,4,49.55830633934866,2,2,6,32.12674445654283,1,0,0,0
IAASSE_00456,39,Nigeria,Manager,194,8,1,2,5,92.14715837758564,2,1,2,23.995636428187975,2,1,0,1
IAASSE_00457,46,Germany,Researcher,391,4,6,1,6,14.874871907018496,1,0,5,12.868809709147689,0,2,0,1
IAASSE_00458,31,Germany,Data Analyst,406,5,2,3,3,40.85346997573166,3,1,4,35.89134579166706,0,1,0,0
IAASSE_00459,45,Canada,Student,512,9,4,2,4,93.95642604473258,2,2,9,11.36379909207317,1,0,1,0
IAASSE_00460,22,India,Data Analyst,173,8,4,0,3,26.779264465855967,1,1,7,17.776053543251372,1,0,0,0
IAASSE_00461,64,Australia,Consultant,131,12,8,2,2,82.98659692261602,4,1,8,6.813532426603972,0,1,0,0
IAASSE_00462,47,Germany,Freelancer,679,6,5,3,2,39.32856592472952,6,5,10,27.4221786438212,3,2,1,0
IAASSE_00463,63,Canada,Software Engineer,93,12,4,3,2,58.558365597779826,1,0,6,10.186821555327759,0,1,0,0
IAASSE_00464,22,India,Student,495,6,6,3,1,37.86774633027807,5,4,6,8.27536026236716,2,0,0,0
IAASSE_00465,29,India,Student,232,9,8,1,2,89.58664073617491,0,0,5,3.5333995374165754,2,0,1,0
IAASSE_00466,33,USA,Data Analyst,663,4,6,3,3,86.23380725759837,1,1,8,8.840577214604641,0,2,1,1
IAASSE_00467,43,India,Software Engineer,351,8,9,1,3,61.162669406160454,4,0,4,14.837156686847319,1,0,1,1
IAASSE_00468,43,Australia,Student,524,12,6,4,2,55.411460680358324,1,0,2,54.32057267031263,1,0,0,0
IAASSE_00470,56,Canada,Data Analyst,715,5,4,1,2,28.35885412675611,2,1,8,19.72624269722068,1,0,0,0
IAASSE_00471,53,UK,Professor,302,13,3,1,2,68.39024550657456,1,0,7,22.30593572404495,0,1,0,0
IAASSE_00472,50,Nigeria,Manager,420,5,6,3,3,26.685069373939935,3,1,7,25.47469698632335,2,0,1,0
IAASSE_00473,47,UK,Manager,141,5,4,2,2,66.80646647529485,3,2,8,11.188517446162802,2,0,0,1
IAASSE_00474,54,India,Researcher,531,7,5,2,8,42.05642082665374,1,0,4,50.09222937981445,0,1,0,1
IAASSE_00476,27,Canada,Researcher,184,4,2,1,2,96.51903691994104,2,1,10,5.414322722455191,0,1,0,0
IAASSE_00477,22,UK,Researcher,265,5,3,3,3,65.96125696933542,0,0,8,14.356846524397714,0,0,0,0
IAASSE_00478,53,Australia,Software Engineer,658,4,3,2,4,66.73926464265125,0,0,6,7.701715413649929,1,1,0,0
IAASSE_00480,48,USA,Manager,369,7,10,1,0,45.89702039400576,6,4,3,19.002852403135904,2,0,0,1
IAASSE_00481,27,UK,Manager,723,17,3,5,1,39.14875962183923,5,3,8,3.653979737576215,1,1,1,0
IAASSE_00483,49,Brazil,Data Analyst,206,6,5,3,5,79.38235507930334,5,4,4,28.925278335381073,1,0,0,0
IAASSE_00484,18,Brazil,Student,550,9,7,3,1,83.13880750064045,6,3,2,52.638808283726775,2,0,0,0
IAASSE_00485,22,UK,Software Engineer,218,7,6,0,3,41.85828907937486,1,0,7,14.684723432800304,1,1,0,0
IAASSE_00486,62,India,Software Engineer,441,7,9,3,1,84.93827498355657,1,1,8,21.235078184662967,1,0,0,0
IAASSE_00487,21,UK,Consultant,279,14,3,2,4,98.27602617195978,2,1,7,6.024924944963768,1,1,1,0
IAASSE_00488,33,Germany,Software Engineer,296,9,6,4,2,5.953447726516722,4,3,5,31.854818409138534,1,0,0,0
IAASSE_00489,41,India,Software Engineer,489,11,7,2,4,82.16755629862703,4,2,4,15.920038638575736,1,0,2,1
IAASSE_00490,33,Brazil,Software Engineer,240,6,4,2,3,18.980980786507736,1,1,8,22.40208943174447,1,0,2,0
IAASSE_00491,19,Canada,Student,414,4,7,0,3,67.63015331745554,2,2,5,7.312717602160034,1,1,1,0
IAASSE_00492,45,India,Researcher,700,7,4,2,4,98.19387103791487,3,1,7,16.05166330963973,0,0,1,1
IAASSE_00493,49,UK,Consultant,152,8,7,2,2,82.9939426456337,2,0,8,22.32536291563843,0,0,0,1
IAASSE_00494,44,Brazil,Student,568,5,6,2,1,93.88090965526467,2,0,8,19.965698738427804,0,0,0,0
IAASSE_00495,37,USA,Software Engineer,436,5,5,1,2,74.16912244991089,2,1,8,3.047721879327305,2,0,0,0
IAASSE_00496,41,Australia,Software Engineer,438,16,5,3,0,48.4424451021008,4,2,9,18.223784045899908,1,1,0,1
IAASSE_00497,29,Germany,Student,621,7,11,3,0,69.81109016836882,6,4,5,2.9007551930752418,1,1,0,0
IAASSE_00498,52,Germany,Student,551,7,5,1,4,61.553182806407136,1,0,3,23.15826425164897,2,1,0,1
IAASSE_00499,50,USA,Freelancer,503,7,4,3,7,59.82996840699587,2,1,6,5.622239059191148,1,0,0,0
IAASSE_00500,50,Brazil,Software Engineer,95,7,2,3,7,54.8057937560062,1,1,6,19.882084587466252,1,3,2,0
IAASSE_00501,60,USA,Data Analyst,417,8,2,5,3,73.4744632411312,2,2,4,27.120842207496572,0,1,0,0
IAASSE_00502,54,Germany,Student,247,6,4,3,5,59.02605408210763,5,3,1,12.77557294375142,0,0,0,0
IAASSE_00503,29,USA,Researcher,229,9,6,0,2,26.983080034325074,1,1,4,4.657899460313169,1,0,1,0
IAASSE_00504,20,UK,Researcher,671,4,5,1,0,53.46241056059743,4,4,2,10.81648164308356,0,0,0,0
IAASSE_00505,18,Australia,Researcher,474,6,6,1,3,81.9883860291921,4,2,10,13.147321930775757,1,0,0,0
IAASSE_00506,50,Canada,Student,575,12,5,4,4,92.6964304305799,3,2,6,24.925121163973074,0,0,0,0
IAASSE_00507,57,USA,Consultant,328,9,7,1,2,79.12817570262486,7,3,4,6.620753576677469,3,0,0,0
